lat,lon,ele,time,segment_distance_km,distance_km_cum,segment_time_s,elev_delta_m,elev_gain_pos_m,elev_gain_pos_cum_m,slope_percent
3.4215153381228447,-76.53843836858869,962.93,2025-04-08 17:58:38+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4217154141515493,-76.53838723897934,963.07,2025-04-08 17:58:38.007000+00:00,0.022842,0.022842,0.01,0.14,0.14,0.14,0.61
3.4219335950911045,-76.53834155760705,963.21,2025-04-08 17:58:38.021000+00:00,0.024654,0.047496,0.01,0.14,0.14,0.28,0.57
3.4221471659839153,-76.5382957085967,963.46,2025-04-08 17:58:38.042000+00:00,0.02416,0.071656,0.02,0.25,0.25,0.53,1.03
3.4224495012313128,-76.5382201038301,963.95,2025-04-08 17:58:38.074000+00:00,0.034471,0.106127,0.03,0.49,0.49,1.02,1.42
3.4227546863257885,-76.53817190788686,964.3,2025-04-08 17:58:38.116000+00:00,0.034169,0.140296,0.04,0.35,0.35,1.37,1.02
3.4229720290750265,-76.53815858066082,964.53,2025-04-08 17:58:38.165000+00:00,0.024079,0.164375,0.05,0.23,0.23,1.6,0.96
3.423189288005233,-76.53814525343478,964.59,2025-04-08 17:58:38.222000+00:00,0.02407,0.188445,0.06,0.06,0.06,1.66,0.25
3.4234104864299297,-76.53813167475164,964.7,2025-04-08 17:58:38.286000+00:00,0.024506,0.212951,0.06,0.11,0.11,1.77,0.45
3.4236375521868467,-76.5381196886301,964.97,2025-04-08 17:58:38.357000+00:00,0.025144,0.238095,0.07,0.27,0.27,2.04,1.07
3.4238912723958492,-76.53808515518904,965.23,2025-04-08 17:58:38.437000+00:00,0.028317,0.266412,0.08,0.26,0.26,2.3,0.92
3.42414490878582,-76.53805062174797,965.21,2025-04-08 17:58:38.525000+00:00,0.028308,0.29472,0.09,-0.02,0.0,2.3,-0.07
3.424398545175791,-76.5380160883069,964.74,2025-04-08 17:58:38.622000+00:00,0.028308,0.323028,0.1,-0.47,0.0,2.3,-1.66
3.4246580488979816,-76.53798080049455,964.27,2025-04-08 17:58:38.728000+00:00,0.028962,0.35199,0.11,-0.47,0.0,2.3,-1.62
3.4248924907296896,-76.53791014105082,964.1,2025-04-08 17:58:38.842000+00:00,0.027087,0.379077,0.11,-0.17,0.0,2.3,-0.63
3.425126848742366,-76.53783948160708,964.05,2025-04-08 17:58:38.964000+00:00,0.027078,0.406156,0.12,-0.05,0.0,2.3,-0.18
3.4253649786114693,-76.53776773251593,964.02,2025-04-08 17:58:39.094000+00:00,0.027513,0.433668,0.13,-0.03,0.0,2.3,-0.11
3.425517361611128,-76.53773420490324,964.06,2025-04-08 17:58:39.229000+00:00,0.017257,0.450925,0.14,0.04,0.04,2.34,0.23
3.4256534837186337,-76.53769288212061,964.03,2025-04-08 17:58:39.369000+00:00,0.015737,0.466662,0.14,-0.03,0.0,2.34,-0.19
3.4258145838975906,-76.53763236477971,963.94,2025-04-08 17:58:39.515000+00:00,0.019041,0.485704,0.15,-0.09,0.0,2.34,-0.47
3.4259996563196182,-76.53755810111761,963.82,2025-04-08 17:58:39.667000+00:00,0.022066,0.50777,0.15,-0.12,0.0,2.34,-0.54
3.426163187250495,-76.53748526237905,963.74,2025-04-08 17:58:39.825000+00:00,0.019812,0.527581,0.16,-0.08,0.0,2.34,-0.4
3.426278354600072,-76.53743186965585,963.72,2025-04-08 17:58:39.987000+00:00,0.014049,0.541631,0.16,-0.02,0.0,2.34,-0.14
3.4263358544558287,-76.53740697540343,963.71,2025-04-08 17:58:40.152000+00:00,0.006934,0.548565,0.17,-0.01,0.0,2.34,-0.14
3.42638673260808,-76.53738467954099,963.73,2025-04-08 17:58:40.318000+00:00,0.006147,0.554712,0.17,0.02,0.02,2.36,0.33
3.426559818908572,-76.53732349164784,963.84,2025-04-08 17:58:40.491000+00:00,0.020311,0.575023,0.17,0.11,0.11,2.47,0.54
3.4267347492277622,-76.53726171702147,963.97,2025-04-08 17:58:40.670000+00:00,0.020525,0.595549,0.18,0.13,0.13,2.6,0.63
3.426941614598036,-76.53720078058541,964.16,2025-04-08 17:58:40.856000+00:00,0.023856,0.619405,0.19,0.19,0.19,2.79,0.8
3.427084945142269,-76.5371460467577,964.3,2025-04-08 17:58:41.047000+00:00,0.016976,0.636381,0.19,0.14,0.14,2.93,0.82
3.4273528307676315,-76.53706314973533,964.37,2025-04-08 17:58:41.247000+00:00,0.031022,0.667403,0.2,0.07,0.07,3.0,0.23
3.427620632573962,-76.536980336532,964.38,2025-04-08 17:58:41.457000+00:00,0.03101,0.698413,0.21,0.01,0.01,3.01,0.03
3.4278885181993246,-76.53689752332866,964.39,2025-04-08 17:58:41.676000+00:00,0.031019,0.729431,0.22,0.01,0.01,3.02,0.03
3.42816193588078,-76.53681294992566,964.33,2025-04-08 17:58:41.904000+00:00,0.031661,0.761092,0.23,-0.06,0.0,3.02,-0.19
3.428430911153555,-76.53673181310296,964.32,2025-04-08 17:58:42.142000+00:00,0.031079,0.792172,0.24,-0.01,0.0,3.02,-0.03
3.4286998864263296,-76.53665059246123,964.43,2025-04-08 17:58:42.389000+00:00,0.031082,0.823254,0.25,0.11,0.11,3.13,0.35
3.4289688616991043,-76.53656945563853,964.77,2025-04-08 17:58:42.645000+00:00,0.031079,0.854333,0.26,0.34,0.34,3.47,1.09
3.429237836971879,-76.53648831881583,965.07,2025-04-08 17:58:42.911000+00:00,0.031079,0.885412,0.27,0.3,0.3,3.77,0.97
3.4295139368623495,-76.53640491887927,965.24,2025-04-08 17:58:43.186000+00:00,0.031906,0.917319,0.28,0.17,0.17,3.94,0.53
3.429727926850319,-76.53634096495807,965.37,2025-04-08 17:58:43.469000+00:00,0.024707,0.942025,0.28,0.13,0.13,4.07,0.53
3.42994493432343,-76.53627592138946,965.64,2025-04-08 17:58:43.759000+00:00,0.025061,0.967087,0.29,0.27,0.27,4.34,1.08
3.4302219562232494,-76.5361909288913,965.85,2025-04-08 17:58:44.059000+00:00,0.032055,0.999142,0.3,0.21,0.21,4.55,0.66
3.4303323458880186,-76.5361602511257,965.99,2025-04-08 17:58:44.363000+00:00,0.012674,1.011816,0.3,0.14,0.14,4.69,1.1
3.430462097749114,-76.53612429276109,966.09,2025-04-08 17:58:44.671000+00:00,0.014894,1.02671,0.31,0.1,0.1,4.79,0.67
3.4307022392749786,-76.53605757281184,966.25,2025-04-08 17:58:44.987000+00:00,0.02757,1.05428,0.32,0.16,0.16,4.95,0.58
3.4309423808008432,-76.53599093668163,966.47,2025-04-08 17:58:45.312000+00:00,0.027568,1.081847,0.33,0.22,0.22,5.17,0.8
3.431187719106674,-76.53592279180884,966.69,2025-04-08 17:58:45.645000+00:00,0.028166,1.110013,0.33,0.22,0.22,5.39,0.78
3.4312073327600956,-76.53594265691936,966.84,2025-04-08 17:58:45.979000+00:00,0.003095,1.113108,0.33,0.15,0.15,5.54,4.85
3.4313002042472363,-76.53620777651668,966.94,2025-04-08 17:58:46.322000+00:00,0.031199,1.144307,0.34,0.1,0.1,5.64,0.32
3.431393075734377,-76.53647281229496,966.98,2025-04-08 17:58:46.675000+00:00,0.03119,1.175497,0.35,0.04,0.04,5.68,0.13
3.4314859472215176,-76.53673793189228,967.14,2025-04-08 17:58:47.037000+00:00,0.031199,1.206696,0.36,0.16,0.16,5.84,0.51
3.4315787348896265,-76.53700305148959,967.24,2025-04-08 17:58:47.408000+00:00,0.031196,1.237892,0.37,0.1,0.1,5.94,0.32
3.431671606376767,-76.53726800344884,967.12,2025-04-08 17:58:47.789000+00:00,0.031181,1.269073,0.38,-0.12,0.0,5.94,-0.38
3.431744361296296,-76.53748702257872,967.35,2025-04-08 17:58:48.177000+00:00,0.025633,1.294706,0.39,0.23,0.23,6.17,0.9
3.431749641895294,-76.5374999307096,967.52,2025-04-08 17:58:48.566000+00:00,0.001549,1.296255,0.39,0.17,0.17,6.34,10.98
3.431773530319333,-76.5375065524131,967.73,2025-04-08 17:58:48.956000+00:00,0.002742,1.298997,0.39,0.21,0.21,6.55,7.66
3.431799514219165,-76.53750437311828,967.97,2025-04-08 17:58:49.347000+00:00,0.002883,1.301881,0.39,0.24,0.24,6.79,8.32
3.4319114964455366,-76.53749699704349,968.31,2025-04-08 17:58:49.741000+00:00,0.01241,1.314291,0.39,0.34,0.34,7.13,2.74
3.4321862552314997,-76.53748677112162,968.8,2025-04-08 17:58:50.144000+00:00,0.030404,1.344694,0.4,0.49,0.49,7.62,1.61
3.4324642829596996,-76.53747646138072,969.22,2025-04-08 17:58:50.557000+00:00,0.030765,1.375459,0.41,0.42,0.42,8.04,1.37
3.432735186070204,-76.53747880831361,969.63,2025-04-08 17:58:50.979000+00:00,0.029957,1.405416,0.42,0.41,0.41,8.45,1.37
3.4330158960074186,-76.53747755102813,970.11,2025-04-08 17:58:51.410000+00:00,0.031041,1.436457,0.43,0.48,0.48,8.93,1.55
3.43321337364614,-76.53747134841979,970.49,2025-04-08 17:58:51.847000+00:00,0.021848,1.458305,0.44,0.38,0.38,9.31,1.74
3.4334832709282637,-76.53745827265084,970.78,2025-04-08 17:58:52.293000+00:00,0.02988,1.488185,0.45,0.29,0.29,9.6,0.97
3.4337586164474487,-76.53744896873832,971.02,2025-04-08 17:58:52.749000+00:00,0.030465,1.51865,0.46,0.24,0.24,9.84,0.79
3.4339619614183903,-76.53744058683515,971.31,2025-04-08 17:58:53.211000+00:00,0.022505,1.541154,0.46,0.29,0.29,10.13,1.29
3.4342681523412466,-76.53741988353431,971.75,2025-04-08 17:58:53.684000+00:00,0.033936,1.575091,0.47,0.44,0.44,10.57,1.3
3.434574259445071,-76.53739918023348,972.29,2025-04-08 17:58:54.167000+00:00,0.033927,1.609017,0.48,0.54,0.54,11.11,1.59
3.434880366548896,-76.53737839311361,972.72,2025-04-08 17:58:54.660000+00:00,0.033928,1.642945,0.49,0.43,0.43,11.54,1.27
3.4351864736527205,-76.53735768981278,972.96,2025-04-08 17:58:55.163000+00:00,0.033927,1.676872,0.5,0.24,0.24,11.78,0.71
3.435492664575577,-76.53733690269291,973.31,2025-04-08 17:58:55.676000+00:00,0.033937,1.710809,0.51,0.35,0.35,12.13,1.03
3.435809500515461,-76.5373154450208,973.67,2025-04-08 17:58:56.200000+00:00,0.035116,1.745925,0.52,0.36,0.36,12.49,1.03
3.43610018491745,-76.53730044141412,974.0,2025-04-08 17:58:56.733000+00:00,0.032187,1.778111,0.53,0.33,0.33,12.82,1.03
3.4362202137708664,-76.5372856054455,974.38,2025-04-08 17:58:57.270000+00:00,0.013375,1.791486,0.54,0.38,0.38,13.2,2.84
3.4364412445575,-76.5371854417026,974.75,2025-04-08 17:58:57.816000+00:00,0.026856,1.818342,0.55,0.37,0.37,13.57,1.38
3.436662359163165,-76.53708519414067,975.14,2025-04-08 17:58:58.370000+00:00,0.026868,1.845211,0.55,0.39,0.39,13.96,1.45
3.436886491253972,-76.53698360547423,975.59,2025-04-08 17:58:58.932000+00:00,0.027234,1.872445,0.56,0.45,0.45,14.41,1.65
3.4371506050229073,-76.53684404678643,975.95,2025-04-08 17:58:59.504000+00:00,0.033067,1.905512,0.57,0.36,0.36,14.77,1.09
3.4374170657247305,-76.53670323081315,976.45,2025-04-08 17:59:00.086000+00:00,0.033362,1.938874,0.58,0.5,0.5,15.27,1.5
3.4374966099858284,-76.53669007122517,976.91,2025-04-08 17:59:00.670000+00:00,0.008917,1.94779,0.58,0.46,0.46,15.73,5.16
3.437598869204521,-76.5367242693901,977.39,2025-04-08 17:59:01.258000+00:00,0.011929,1.959719,0.59,0.48,0.48,16.21,4.02
3.4376906510442495,-76.53676643036306,977.87,2025-04-08 17:59:01.849000+00:00,0.011178,1.970898,0.59,0.48,0.48,16.69,4.29
3.437892571091652,-76.53693448752165,978.4,2025-04-08 17:59:02.449000+00:00,0.029108,2.000006,0.6,0.53,0.53,17.22,1.82
3.4379030484706163,-76.53694320470095,978.88,2025-04-08 17:59:03.049000+00:00,0.00151,2.001516,0.6,0.48,0.48,17.7,31.78
3.438115529716015,-76.53711997903883,979.36,2025-04-08 17:59:03.659000+00:00,0.030625,2.032141,0.61,0.48,0.48,18.18,1.57
3.438329938799143,-76.53729842975736,979.83,2025-04-08 17:59:04.278000+00:00,0.030908,2.063049,0.62,0.47,0.47,18.65,1.52
3.438442340120673,-76.53739700093865,980.38,2025-04-08 17:59:04.902000+00:00,0.016567,2.079616,0.62,0.55,0.55,19.2,3.32
3.4385223872959614,-76.53743899427354,980.87,2025-04-08 17:59:05.529000+00:00,0.010006,2.089622,0.63,0.49,0.49,19.69,4.9
3.438639398664236,-76.5374703425914,981.38,2025-04-08 17:59:06.160000+00:00,0.0134,2.103022,0.63,0.51,0.51,20.2,3.81
3.4387773647904396,-76.53746011666954,981.95,2025-04-08 17:59:06.796000+00:00,0.015298,2.11832,0.64,0.57,0.57,20.77,3.73
3.438851460814476,-76.53742256574333,982.45,2025-04-08 17:59:07.434000+00:00,0.009195,2.127515,0.64,0.5,0.5,21.27,5.44
3.439087998121977,-76.53727194294333,982.92,2025-04-08 17:59:08.082000+00:00,0.031053,2.158568,0.65,0.47,0.47,21.74,1.51
3.439305927604437,-76.53712995350361,983.31,2025-04-08 17:59:08.738000+00:00,0.028804,2.187372,0.66,0.39,0.39,22.13,1.35
3.4393649362027645,-76.53709198348224,983.66,2025-04-08 17:59:09.397000+00:00,0.00777,2.195142,0.66,0.35,0.35,22.48,4.5
3.439449928700924,-76.53702693991363,983.97,2025-04-08 17:59:10.059000+00:00,0.011856,2.206998,0.66,0.31,0.31,22.79,2.61
3.439610945060849,-76.5369129460305,984.25,2025-04-08 17:59:10.728000+00:00,0.021851,2.228849,0.67,0.28,0.28,23.07,1.28
3.4397549461573362,-76.53680892661214,984.57,2025-04-08 17:59:11.403000+00:00,0.019676,2.248526,0.68,0.32,0.32,23.39,1.63
3.4399009589105844,-76.53670499101281,984.92,2025-04-08 17:59:12.084000+00:00,0.019851,2.268377,0.68,0.35,0.35,23.74,1.76
3.4400929883122444,-76.53655596077442,985.25,2025-04-08 17:59:12.773000+00:00,0.026928,2.295305,0.69,0.33,0.33,24.07,1.23
3.4402632247656584,-76.53645655140281,985.54,2025-04-08 17:59:13.468000+00:00,0.021826,2.317131,0.69,0.29,0.29,24.36,1.33
3.4404209721833467,-76.53639695607126,985.63,2025-04-08 17:59:14.169000+00:00,0.018658,2.33579,0.7,0.09,0.09,24.45,0.48
3.4405729360878468,-76.53635278344154,985.68,2025-04-08 17:59:14.875000+00:00,0.017506,2.353296,0.71,0.05,0.05,24.5,0.29
3.44076806679368,-76.53635647147894,985.56,2025-04-08 17:59:15.587000+00:00,0.021581,2.374877,0.71,-0.12,0.0,24.5,-0.56
3.4409653767943382,-76.53636024333537,985.5,2025-04-08 17:59:16.306000+00:00,0.021822,2.396699,0.72,-0.06,0.0,24.5,-0.27
3.441140139475465,-76.53637206181884,985.51,2025-04-08 17:59:17.031000+00:00,0.01937,2.416069,0.72,0.01,0.01,24.51,0.05
3.4413169976323843,-76.53638396412134,985.74,2025-04-08 17:59:17.762000+00:00,0.019601,2.43567,0.73,0.23,0.23,24.74,1.17
3.441484970971942,-76.53642193414271,985.99,2025-04-08 17:59:18.498000+00:00,0.019047,2.454717,0.74,0.25,0.25,24.99,1.31
3.4417419601231813,-76.53647993691266,986.4,2025-04-08 17:59:19.243000+00:00,0.029139,2.483857,0.74,0.41,0.41,25.4,1.41
3.4420054871588945,-76.53652654029429,986.85,2025-04-08 17:59:19.997000+00:00,0.029597,2.513453,0.75,0.45,0.45,25.85,1.52
3.4420867078006268,-76.53653140179813,987.11,2025-04-08 17:59:20.754000+00:00,0.008997,2.522451,0.76,0.26,0.26,26.11,2.89
3.4423085767775774,-76.53654498048127,987.36,2025-04-08 17:59:21.518000+00:00,0.02458,2.547031,0.76,0.25,0.25,26.36,1.02
3.4426151029765606,-76.53656358830631,987.49,2025-04-08 17:59:22.292000+00:00,0.033958,2.580989,0.77,0.13,0.13,26.49,0.38
3.442834373563528,-76.53656425885856,987.76,2025-04-08 17:59:23.074000+00:00,0.024247,2.605236,0.78,0.27,0.27,26.76,1.11
3.443080633878708,-76.53657314367592,988.14,2025-04-08 17:59:23.864000+00:00,0.027249,2.632485,0.79,0.38,0.38,27.14,1.39
3.4433269780129194,-76.53658202849329,988.5,2025-04-08 17:59:24.662000+00:00,0.027258,2.659743,0.8,0.36,0.36,27.5,1.32
3.4435732383280993,-76.53659099712968,988.92,2025-04-08 17:59:25.468000+00:00,0.027249,2.686992,0.81,0.42,0.42,27.92,1.54
3.443825365975499,-76.5366000495851,989.42,2025-04-08 17:59:26.282000+00:00,0.027898,2.71489,0.81,0.5,0.5,28.42,1.79
3.444090820848942,-76.53658990748227,989.93,2025-04-08 17:59:27.105000+00:00,0.029375,2.744266,0.82,0.51,0.51,28.93,1.74
3.4443859476596117,-76.53657699935138,990.54,2025-04-08 17:59:27.938000+00:00,0.032666,2.776932,0.83,0.61,0.61,29.54,1.87
3.4445788990706205,-76.53655202127993,991.26,2025-04-08 17:59:28.778000+00:00,0.021516,2.798448,0.84,0.72,0.72,30.26,3.35
3.444799007847905,-76.53652586974204,992.06,2025-04-08 17:59:29.625000+00:00,0.024512,2.82296,0.85,0.8,0.8,31.06,3.26
3.4450565837323666,-76.53648697771132,992.89,2025-04-08 17:59:30.481000+00:00,0.028808,2.851768,0.86,0.83,0.83,31.89,2.88
3.4452989883720875,-76.53645697049797,993.75,2025-04-08 17:59:31.345000+00:00,0.027011,2.878779,0.86,0.86,0.86,32.75,3.18
3.4455366153270006,-76.53643970377743,994.54,2025-04-08 17:59:32.217000+00:00,0.026346,2.905126,0.87,0.79,0.79,33.54,3.0
3.445774158462882,-76.53642252087593,995.26,2025-04-08 17:59:33.096000+00:00,0.026336,2.931462,0.88,0.72,0.72,34.26,2.73
3.446015976369381,-76.53640491887927,995.99,2025-04-08 17:59:33.983000+00:00,0.026811,2.958273,0.89,0.73,0.73,34.99,2.72
3.4462829399853945,-76.53641598299146,996.87,2025-04-08 17:59:34.879000+00:00,0.029546,2.987819,0.9,0.88,0.88,35.87,2.98
3.446402046829462,-76.53642470017076,997.76,2025-04-08 17:59:35.779000+00:00,0.013206,3.001026,0.9,0.89,0.89,36.76,6.74
3.4465520828962326,-76.53643584810197,998.69,2025-04-08 17:59:36.684000+00:00,0.016637,3.017662,0.91,0.93,0.93,37.69,5.59
3.4468183759599924,-76.53651790693402,999.82,2025-04-08 17:59:37.599000+00:00,0.030826,3.048488,0.92,1.13,1.13,38.82,3.67
3.447084669023752,-76.53659996576607,1001.07,2025-04-08 17:59:38.523000+00:00,0.030826,3.079314,0.92,1.25,1.25,40.07,4.06
3.4473510459065437,-76.53668202459812,1002.19,2025-04-08 17:59:39.456000+00:00,0.030835,3.110148,0.93,1.12,1.12,41.19,3.63
3.4476173389703035,-76.53676399961114,1003.07,2025-04-08 17:59:40.398000+00:00,0.030823,3.140971,0.94,0.88,0.88,42.07,2.86
3.4478836320340633,-76.53684605844319,1003.73,2025-04-08 17:59:41.350000+00:00,0.030826,3.171797,0.95,0.66,0.66,42.73,2.14
3.4481583908200264,-76.53693071566522,1004.37,2025-04-08 17:59:42.311000+00:00,0.031805,3.203602,0.96,0.64,0.64,43.37,2.01
3.44840238802135,-76.53702375479043,1005.13,2025-04-08 17:59:43.281000+00:00,0.028894,3.232496,0.97,0.76,0.76,44.13,2.63
3.448648899793625,-76.53711771592498,1005.84,2025-04-08 17:59:44.260000+00:00,0.02919,3.261686,0.98,0.71,0.71,44.84,2.43
3.448938662186265,-76.5372205618769,1006.31,2025-04-08 17:59:45.249000+00:00,0.034018,3.295705,0.99,0.47,0.47,45.31,1.38
3.4491524007171392,-76.53731854632497,1006.73,2025-04-08 17:59:46.246000+00:00,0.026022,3.321727,1.0,0.42,0.42,45.73,1.61
3.4493613615632057,-76.53738719411194,1007.08,2025-04-08 17:59:47.250000+00:00,0.024333,3.34606,1.0,0.35,0.35,46.08,1.44
3.449568646028638,-76.53747361153364,1007.38,2025-04-08 17:59:48.261000+00:00,0.024851,3.370911,1.01,0.3,0.3,46.38,1.21
3.4497289080172777,-76.53754234313965,1007.68,2025-04-08 17:59:49.278000+00:00,0.019297,3.390208,1.02,0.3,0.3,46.68,1.55
3.4498537983745337,-76.53759439475834,1007.95,2025-04-08 17:59:50.300000+00:00,0.014972,3.405181,1.02,0.27,0.27,46.95,1.8
3.4500490967184305,-76.5376574266702,1008.13,2025-04-08 17:59:51.328000+00:00,0.022703,3.427884,1.03,0.18,0.18,47.13,0.79
3.4502494242042303,-76.53769405558705,1008.13,2025-04-08 17:59:52.363000+00:00,0.022523,3.450407,1.03,0.0,0.0,47.13,0.0
3.450452098622918,-76.53773110359907,1007.97,2025-04-08 17:59:53.405000+00:00,0.022786,3.473193,1.04,-0.16,0.0,47.13,-0.7
3.450550166890025,-76.53772850520909,1007.9,2025-04-08 17:59:54.450000+00:00,0.010848,3.484041,1.04,-0.07,0.0,47.13,-0.65
3.4506740514189005,-76.53769053518772,1007.76,2025-04-08 17:59:55.500000+00:00,0.014334,3.498375,1.05,-0.14,0.0,47.13,-0.98
3.4507515002042055,-76.53764057904482,1007.68,2025-04-08 17:59:56.553000+00:00,0.010206,3.508581,1.05,-0.08,0.0,47.13,-0.78
3.4508328046649694,-76.5375845041126,1007.6,2025-04-08 17:59:57.609000+00:00,0.010939,3.51952,1.06,-0.08,0.0,47.13,-0.73
3.451030533760786,-76.53736732900143,1007.66,2025-04-08 17:59:58.675000+00:00,0.032564,3.552084,1.07,0.06,0.06,47.19,0.18
3.451155424118042,-76.5372028760612,1007.81,2025-04-08 17:59:59.748000+00:00,0.022905,3.574989,1.07,0.15,0.15,47.34,0.65
3.4512733574956656,-76.53704185970128,1007.93,2025-04-08 18:00:00.827000+00:00,0.02214,3.597129,1.08,0.12,0.12,47.46,0.54
3.451450802385807,-76.53679735958576,1008.13,2025-04-08 18:00:01.916000+00:00,0.033513,3.630643,1.09,0.2,0.2,47.66,0.6
3.4516283310949802,-76.53655277565122,1008.45,2025-04-08 18:00:03.015000+00:00,0.033526,3.664169,1.1,0.32,0.32,47.98,0.95
3.451806530356407,-76.53630718588829,1008.6,2025-04-08 18:00:04.124000+00:00,0.03366,3.697829,1.11,0.15,0.15,48.13,0.45
3.451929073780775,-76.53613510541618,1008.51,2025-04-08 18:00:05.240000+00:00,0.023436,3.721265,1.12,-0.09,0.0,48.13,-0.38
3.4520515333861113,-76.53596294112504,1008.24,2025-04-08 18:00:06.363000+00:00,0.023438,3.744703,1.12,-0.27,0.0,48.13,-1.15
3.4521744959056377,-76.53579010628164,1007.9,2025-04-08 18:00:07.493000+00:00,0.023531,3.768235,1.13,-0.34,0.0,48.13,-1.44
3.452237108722329,-76.53570611961186,1007.63,2025-04-08 18:00:08.627000+00:00,0.01162,3.779855,1.13,-0.27,0.0,48.13,-2.32
3.452323693782091,-76.53555541299284,1007.3,2025-04-08 18:00:09.767000+00:00,0.01929,3.799145,1.14,-0.33,0.0,48.13,-1.71
3.452410362660885,-76.53540445491672,1007.06,2025-04-08 18:00:10.913000+00:00,0.019319,3.818464,1.15,-0.24,0.0,48.13,-1.24
3.452485967427492,-76.53526456095278,1006.79,2025-04-08 18:00:12.064000+00:00,0.01765,3.836114,1.15,-0.27,0.0,48.13,-1.53
3.4525615721940994,-76.53512449935079,1006.45,2025-04-08 18:00:13.220000+00:00,0.017667,3.853781,1.16,-0.34,0.0,48.13,-1.92
3.452684534713626,-76.53487941250205,1005.98,2025-04-08 18:00:14.385000+00:00,0.030439,3.884221,1.17,-0.47,0.0,48.13,-1.54
3.4528062399476767,-76.53460146859288,1005.56,2025-04-08 18:00:15.560000+00:00,0.03369,3.91791,1.18,-0.42,0.0,48.13,-1.25
3.452918976545334,-76.53433592990041,1005.36,2025-04-08 18:00:16.745000+00:00,0.032032,3.949942,1.19,-0.2,0.0,48.13,-0.62
3.4530174639075994,-76.53411699458957,1005.13,2025-04-08 18:00:17.938000+00:00,0.026654,3.976596,1.19,-0.23,0.0,48.13,-0.86
3.4531229082494974,-76.53388758189976,1004.87,2025-04-08 18:00:19.139000+00:00,0.028032,4.004628,1.2,-0.26,0.0,48.13,-0.93
3.4532377403229475,-76.53363671153784,1004.25,2025-04-08 18:00:20.350000+00:00,0.030632,4.03526,1.21,-0.62,0.0,48.13,-2.02
3.453278560191393,-76.53354635462165,1003.61,2025-04-08 18:00:21.564000+00:00,0.011008,4.046269,1.21,-0.64,0.0,48.13,-5.81
3.453325415030122,-76.53344283811748,1002.91,2025-04-08 18:00:22.782000+00:00,0.012616,4.058884,1.22,-0.7,0.0,48.13,-5.55
3.453413173556328,-76.53324896469712,1002.17,2025-04-08 18:00:24.007000+00:00,0.023628,4.082512,1.23,-0.74,0.0,48.13,-3.13
3.453500932082534,-76.53305500745773,1001.44,2025-04-08 18:00:25.239000+00:00,0.023636,4.106148,1.23,-0.73,0.0,48.13,-3.09
3.4536079689860344,-76.53280497528613,1000.48,2025-04-08 18:00:26.480000+00:00,0.030199,4.136348,1.24,-0.96,0.0,48.13,-3.18
3.4536456037312746,-76.532714786008,999.67,2025-04-08 18:00:27.724000+00:00,0.010851,4.147199,1.24,-0.81,0.0,48.13,-7.46
3.4536974877119064,-76.53262711130083,998.84,2025-04-08 18:00:28.972000+00:00,0.011306,4.158505,1.25,-0.83,0.0,48.13,-7.34
3.4539065323770046,-76.5324301365763,997.86,2025-04-08 18:00:30.229000+00:00,0.031834,4.190339,1.26,-0.98,0.0,48.13,-3.08
3.45403335057199,-76.53234095312655,997.14,2025-04-08 18:00:31.491000+00:00,0.017172,4.207511,1.26,-0.72,0.0,48.13,-4.19
3.4541734121739864,-76.53223894536495,996.46,2025-04-08 18:00:32.759000+00:00,0.019193,4.226703,1.27,-0.68,0.0,48.13,-3.54
3.454273995012045,-76.53216912411153,995.84,2025-04-08 18:00:34.031000+00:00,0.013561,4.240264,1.27,-0.62,0.0,48.13,-4.57
3.454416487365961,-76.5320842154324,995.27,2025-04-08 18:00:35.309000+00:00,0.018365,4.25863,1.28,-0.57,0.0,48.13,-3.1
3.454602314159274,-76.53199193067849,994.8,2025-04-08 18:00:36.593000+00:00,0.022965,4.281595,1.28,-0.47,0.0,48.13,-2.05
3.454805575311184,-76.53188028372824,994.33,2025-04-08 18:00:37.885000+00:00,0.025673,4.307267,1.29,-0.47,0.0,48.13,-1.83
3.4550234209746122,-76.53173854574561,993.86,2025-04-08 18:00:39.186000+00:00,0.028781,4.336048,1.3,-0.47,0.0,48.13,-1.63
3.4552062302827835,-76.53160326182842,993.37,2025-04-08 18:00:40.494000+00:00,0.025192,4.36124,1.31,-0.49,0.0,48.13,-1.95
3.4553354792296886,-76.53150703758001,992.96,2025-04-08 18:00:41.808000+00:00,0.017849,4.379089,1.31,-0.41,0.0,48.13,-2.3
3.4554641414433718,-76.53141483664513,992.61,2025-04-08 18:00:43.127000+00:00,0.017532,4.396621,1.32,-0.35,0.0,48.13,-2.0
3.4555937256664038,-76.53132204897702,992.27,2025-04-08 18:00:44.451000+00:00,0.017653,4.414274,1.32,-0.34,0.0,48.13,-1.93
3.4557451866567135,-76.53120277449489,991.94,2025-04-08 18:00:45.782000+00:00,0.021358,4.435632,1.33,-0.33,0.0,48.13,-1.55
3.4558970667421818,-76.5310912951827,991.71,2025-04-08 18:00:47.119000+00:00,0.020869,4.456501,1.34,-0.23,0.0,48.13,-1.1
3.4560205321758986,-76.53101870790124,991.63,2025-04-08 18:00:48.461000+00:00,0.015857,4.472358,1.34,-0.08,0.0,48.13,-0.5
3.4561728313565254,-76.53097629547119,991.58,2025-04-08 18:00:49.808000+00:00,0.017488,4.489846,1.35,-0.05,0.0,48.13,-0.29
